"","family","genus","species","binomial","P50","P12","P88","Ks","location","country","lat","lon","mat","biome","site_name","map","map_jan","map_feb","map_mar","map_apr","map_may","map_jun","map_jul","map_aug","map_sep","map_oct","map_nov","map_dec","map_cru","id","a_m","sd_map","log_P50","log_Ks","latlon"
"528","Amaranthaceae","Salsola","oppositifolia","Salsola oppositifolia",-3.17,-1.947650206,-4.392349794,0.124,"Almería","Spain",37.017,-2.417,17.9,"DES","ES_Almería",242,28,24,23,27,21,10,3,3,15,31,28,28,378,531,22.3,0.041151349310015,-1.15373158788919,-2.0874737133771,"37.017-2.417"
"530","Pinaceae","Pinus","halepensis","Pinus halepensis",-3.11,-1.055948284,-5.164051716,0.15,"Alicante","Spain",38.167,-0.633,17.5,"WDS","ES_Alicante_2",312,20,26,23,28,24,16,6,10,31,60,40,30,319,533,NA,0.0453445239715093,-1.13462272619114,-1.89711998488588,"38.167-0.633"
"532","Pinaceae","Pinus","pinea","Pinus pinea",-3.65,-0.882735882,-6.417264118,0.35,"Alicante","Spain",38.167,-0.633,17.5,"WDS","ES_Alicante_2",312,20,26,23,28,24,16,6,10,31,60,40,30,319,535,NA,0.0453445239715093,-1.2947271675944,-1.04982212449868,"38.167-0.633"
"534","Cupressaceae","Tetraclinis","articulata","Tetraclinis articulata",-8.55,-7.08497782,-10.01502218,0.16,"Alicante","Spain",38.167,-0.633,17.5,"DES","ES_Alicante_2",312,20,26,23,28,24,16,6,10,31,60,40,30,319,537,NA,0.0453445239715093,-2.14593128294867,-1.83258146374831,"38.167-0.633"
"535","Cistaceae","Cistus","ladanifer","Cistus ladanifer",-6.2,-1.218924588,-11.18107541,0.2,"Cardeña","Spain",38.233,-4.2,15.3,"WDS","ES_Cardeña",770,85,89,80,77,59,39,12,12,36,81,100,99,577,538,18.5,0.0413344700172637,-1.82454929205105,-1.6094379124341,"38.233-4.2"
"536","Thymelaeaceae","Daphne","gnidium","Daphne gnidium",-3.35,-1.111314422,-5.588685578,0.2,"Cardeña","Spain",38.233,-4.2,15.3,"WDS","ES_Cardeña",770,85,89,80,77,59,39,12,12,36,81,100,99,577,539,14.3,0.0413344700172637,-1.20896034583698,-1.6094379124341,"38.233-4.2"
"537","Myrtaceae","Myrtus","communis","Myrtus communis",-4.1,-0.477399701,-7.722600299,0.43,"Cardeña","Spain",38.233,-4.2,15.3,"WDS","ES_Cardeña",770,85,89,80,77,59,39,12,12,36,81,100,99,577,540,11.2,0.0413344700172637,-1.41098697371026,-0.843970070294529,"38.233-4.2"
"538","Anacardiaceae","Pistacia","lentiscus","Pistacia lentiscus",-3.1,-0.809850385,-5.390149615,0.21,"Cardeña","Spain",38.233,-4.2,15.3,"WDS","ES_Cardeña",770,85,89,80,77,59,39,12,12,36,81,100,99,577,541,10.3,0.0413344700172637,-1.1314021114911,-1.56064774826467,"38.233-4.2"
"539","Rosaceae","Adenostoma","fasciculatum","Adenostoma fasciculatum",-7.249728624,-4.041946474,-10.66919355,0.88,"Cold Creek Canyon, Santa Monica Mountains, chaparral","USA",34.5,-118.4,NA,"WDS","USA_Ca_ColdCreek",433,96,83,69,36,8,2,2,3,7,10,56,61,371,542,NA,0.0812798116259085,-1.98096403699361,-0.127833371509885,"34.5-118.4"
"540","Asteraceae","Ambrosia","dumosa","Ambrosia dumosa",-0.721671225,-0.159740753,-1.956524531,0.65,"Red Rock Canyon State Park, California, Mojave Desert scrub","USA",35.2,-117.6,NA,"WDS","USA_Ca_Mojave",138,26,23,16,8,3,1,4,9,7,5,18,18,84,543,NA,0.0605093172982723,0.326185610836376,-0.430782916092454,"35.2-117.6"
"541","Ericaceae","Arctostaphylos","glandulosa","Arctostaphylos glandulosa",-4.89458011,-1.167377521,-12.63048694,1.04,"Cold Creek Canyon, Santa Monica Mountains, chaparral","USA",34.5,-118.4,NA,"WDS","USA_Ca_ColdCreek",433,96,83,69,36,8,2,2,3,7,10,56,61,371,544,NA,0.0812798116259085,-1.58812849293651,0.0392207131532813,"34.5-118.4"
"542","Asteraceae","Artemisia","californica","Artemisia californica",-1.827802525,-0.654594544,-3.604716699,1.21,"Pepperdine University reserve, Malibu California, Coastal sage scrub","USA",34.2,-118.4,NA,"WDS","USA_Ca_Malibu_1",406,91,82,63,35,6,1,0,4,8,9,52,55,382,545,NA,0.0826622904841173,-0.603114439297181,0.19062035960865,"34.2-118.4"
"543","Amaranthaceae","Atriplex","canescens","Atriplex canescens",-0.914886805,-0.313830571,-1.856465513,0.17,"Red Rock Canyon State Park, California, Mojave Desert scrub","USA",35.2,-117.6,NA,"DES","USA_Ca_Mojave",138,26,23,16,8,3,1,4,9,7,5,18,18,84,546,NA,0.0605093172982723,0.08895493174189,-1.77195684193188,"35.2-117.6"
"544","Rhamnaceae","Ceanothus","cuneatus","Ceanothus cuneatus",-6.618159766,-2.444382652,-12.78863368,0.83,"Cold Creek Canyon, Santa Monica Mountains, chaparral","USA",34.5,-118.4,NA,"WDS","USA_Ca_ColdCreek",433,96,83,69,36,8,2,2,3,7,10,56,61,371,547,NA,0.0812798116259085,-1.88981735033828,-0.186329578191493,"34.5-118.4"
"545","Rhamnaceae","Ceanothus","megacarpus","Ceanothus megacarpus",-5.854527317,-2.292154779,-10.88510931,1.91,"Cold Creek Canyon, Santa Monica Mountains, chaparral","USA",34.5,-118.4,NA,"WDS","USA_Ca_ColdCreek",433,96,83,69,36,8,2,2,3,7,10,56,61,371,548,NA,0.0812798116259085,-1.76721526227919,0.647103242058538,"34.5-118.4"
"546","Rhamnaceae","Ceanothus","oliganthus","Ceanothus oliganthus",-3.898021817,-1.250641797,-8.26740898,1.24,"Cold Creek Canyon, Santa Monica Mountains, chaparral","USA",34.5,-118.4,NA,"WDS","USA_Ca_ColdCreek",433,96,83,69,36,8,2,2,3,7,10,56,61,371,549,NA,0.0812798116259085,-1.36046919804251,0.215111379616945,"34.5-118.4"
"547","Rhamnaceae","Ceanothus","spinosus","Ceanothus spinosus",-3.826628229,-1.293821762,-7.839391748,1.33,"Cold Creek Canyon, Santa Monica Mountains, chaparral","USA",34.5,-118.4,NA,"WDS","USA_Ca_ColdCreek",433,96,83,69,36,8,2,2,3,7,10,56,61,371,550,NA,0.0812798116259085,-1.34198405748645,0.285178942233662,"34.5-118.4"
"548","Rosaceae","Coleogyne","ramosissima","Coleogyne ramosissima",-1.290367548,-0.450072282,-2.589667534,0.39,"Red Rock Canyon State Park, California, Mojave Desert scrub","USA",35.2,-117.6,NA,"WDS","USA_Ca_Mojave",138,26,23,16,8,3,1,4,9,7,5,18,18,84,551,NA,0.0605093172982723,-0.254927098721553,-0.941608539858445,"35.2-117.6"
"549","Polygonaceae","Eriogonum","cinereum","Eriogonum cinereum",-1.832454871,-0.470543812,-4.503262485,0.93,"Pepperdine University reserve, Malibu California, Coastal sage scrub","USA",34.2,-118.4,NA,"WDS","USA_Ca_Malibu_1",406,91,82,63,35,6,1,0,4,8,9,52,55,382,552,NA,0.0826622904841173,-0.605656527463141,-0.0725706928348354,"34.2-118.4"
"550","Asteraceae","Hazardia","squarrosa","Hazardia squarrosa",-1.328240588,-0.591687008,-2.267458127,0.64,"Pepperdine University reserve, Malibu California, Coastal sage scrub","USA",34.2,-118.4,NA,"WDS","USA_Ca_Malibu_1",406,91,82,63,35,6,1,0,4,8,9,52,55,382,553,NA,0.0826622904841173,-0.283855200308376,-0.44628710262842,"34.2-118.4"
"551","Asteraceae","Hymenoclea","salsola","Hymenoclea salsola",-1.695891285,-0.263559613,-5.809344593,1.6,"Red Rock Canyon State Park, California, Mojave Desert scrub","USA",35.2,-117.6,NA,"DES ","USA_Ca_Mojave",138,26,23,16,8,3,1,4,9,7,5,18,18,84,554,NA,0.0605093172982723,-0.528208434489694,0.470003629245736,"35.2-117.6"
"552","Cleomaceae","Isomeris","arborea","Isomeris arborea",-2.184267815,-0.71402473,-4.575742607,0.34,"Red Rock Canyon State Park, California, Mojave Desert scrub","USA",35.2,-117.6,NA,"DES","USA_Ca_Mojave",138,26,23,16,8,3,1,4,9,7,5,18,18,84,555,NA,0.0605093172982723,-0.781280676280467,-1.07880966137193,"35.2-117.6"
"553","Zygophyllaceae","Larrea","tridentata","Larrea tridentata",-2.698485591,-0.765926943,-6.206463986,0.63,"Red Rock Canyon State Park, California, Mojave Desert scrub","USA",35.2,-117.6,NA,"DES","USA_Ca_Mojave",138,26,23,16,8,3,1,4,9,7,5,18,18,84,556,NA,0.0605093172982723,-0.992690723429175,-0.462035459596559,"35.2-117.6"
"554","Asteraceae","Lepidospartum","squamatum","Lepidospartum squamatum",-0.75857327,-0.329673554,-1.25,1.54,"Red Rock Canyon State Park, California, Mojave Desert scrub","USA",35.2,-117.6,NA,"DES","USA_Ca_Mojave",138,26,23,16,8,3,1,4,9,7,5,18,18,84,557,NA,0.0605093172982723,0.27631588630912,0.431782416425538,"35.2-117.6"
"555","Fabaceae","Lotus","scoparius","Lotus scoparius",-2.060542314,-0.615532592,-4.58164872,1.41,"Pepperdine University reserve, Malibu California, Coastal sage scrub","USA",34.2,-118.4,NA,"DES","USA_Ca_Malibu_1",406,91,82,63,35,6,1,0,4,8,9,52,55,382,558,NA,0.0826622904841173,-0.722969207378162,0.343589704390077,"34.2-118.4"
"556","Anacardiaceae","Rhus","laurina","Rhus laurina",-0.49067673,-0.16488074,-1.009337751,4.8,"Pepperdine University reserve, Malibu California, Coastal sage scrub","USA",34.2,-118.4,NA,"WDS","USA_Ca_Malibu_1",406,91,82,63,35,6,1,0,4,8,9,52,55,382,559,NA,0.0826622904841173,0.711969759060873,1.56861591791385,"34.2-118.4"
"557","Fagaceae","Quercus","berberidifolia","Quercus berberidifolia",-1.193888952,-0.281398656,-3.10503539,1.59,"Cold Creek Canyon, Santa Monica Mountains, chaparral","USA",34.5,-118.4,NA,"WDS","USA_Ca_ColdCreek",433,96,83,69,36,8,2,2,3,7,10,56,61,371,560,NA,0.0812798116259085,-0.177216005620049,0.46373401623214,"34.5-118.4"
"558","Anacardiaceae","Rhus","ovata","Rhus ovata",-0.401408469,-0.059760504,-1.414660745,1.64,"Cold Creek Canyon, Santa Monica Mountains, chaparral","USA",34.5,-118.4,NA,"WDS","USA_Ca_ColdCreek",433,96,83,69,36,8,2,2,3,7,10,56,61,371,561,NA,0.0812798116259085,0.912775744187764,0.494696241836107,"34.5-118.4"
"559","Lamiaceae","Salvia","leucophylla","Salvia leucophylla",-1.658889393,-0.414806307,-4.148994414,2.07,"Pepperdine University reserve, Malibu California, Coastal sage scrub","USA",34.2,-118.4,NA,"WDS","USA_Ca_Malibu_1",406,91,82,63,35,6,1,0,4,8,9,52,55,382,562,NA,0.0826622904841173,-0.506148338099629,0.727548607277278,"34.2-118.4"
"560","Lamiaceae","Salvia","mellifera","Salvia mellifera",-2.245987966,-0.572769266,-5.544748804,1.5,"Pepperdine University reserve, Malibu California, Coastal sage scrub","USA",34.2,-118.4,NA,"WDS","USA_Ca_Malibu_1",406,91,82,63,35,6,1,0,4,8,9,52,55,382,563,NA,0.0826622904841173,-0.809145498332174,0.405465108108164,"34.2-118.4"
"561","Fabaceae","Aspalathus","hirta","Aspalathus hirta",NA,NA,NA,0.516,"Jonaskop, Riviersonderend Mountain Range, Western Cape Province","South Africa",-33.935,19.521,NA,"WDS","SA_Jonaskop_1",703,26,25,28,50,102,95,95,107,61,46,37,31,668,564,NA,0.0459353886038455,NA,-0.661648513500574,"-33.93519.521"
"562","Fabaceae","Aspalathus","pachyloba","Aspalathus pachyloba",NA,NA,NA,0.91,"Jonaskop, Riviersonderend Mountain Range, Western Cape Province","South Africa",-33.935,19.521,NA,"WDS","SA_Jonaskop_2",410,15,15,16,29,59,55,55,62,36,27,22,18,668,565,NA,0.0454215895528227,NA,-0.0943106794712413,"-33.93519.521"
"563","Bruniaceae","Brunia","noduliflora","Brunia noduliflora",NA,NA,NA,0.309,"Jonaskop, Riviersonderend Mountain Range, Western Cape Province","South Africa",-33.935,19.521,NA,"WDS","SA_Jonaskop_3",600,22,21,24,43,87,81,81,91,52,39,32,26,668,566,NA,0.0459108618853669,NA,-1.17441400208439,"-33.93519.521"
"564","Rosaceae","Cliffortia","ruscifolia","Cliffortia ruscifolia",NA,NA,NA,1.134,"Jonaskop, Riviersonderend Mountain Range, Western Cape Province","South Africa",-33.935,19.521,NA,"WDS","SA_Jonaskop_2",410,15,15,16,29,59,55,55,62,36,27,22,18,668,567,NA,0.0454215895528227,NA,0.12575120530556,"-33.93519.521"
"565","Ericaceae","Erica","cerinthoides","Erica cerinthoides",NA,NA,NA,0.068,"Jonaskop, Riviersonderend Mountain Range, Western Cape Province","South Africa",-33.935,19.521,NA,"WDS","SA_Jonaskop_2",410,15,15,16,29,59,55,55,62,36,27,22,18,668,568,NA,0.0454215895528227,NA,-2.68824757380603,"-33.93519.521"
"566","Ericaceae","Erica","plukenetii","Erica plukenetii",NA,NA,NA,0.207,"Jonaskop, Riviersonderend Mountain Range, Western Cape Province","South Africa",-33.935,19.521,NA,"WDS","SA_Jonaskop_1",703,26,25,28,50,102,95,95,107,61,46,37,31,668,569,NA,0.0459353886038455,NA,-1.57503648571677,"-33.93519.521"
"567","Ebenaceae","Euclea","sp.","Euclea sp.",NA,NA,NA,1.286,"Jonaskop, Riviersonderend Mountain Range, Western Cape Province","South Africa",-33.935,19.521,NA,"DES","SA_Jonaskop_4",315,13,11,14,22,35,45,44,51,28,21,17,14,668,570,NA,0.0448778088625486,NA,0.251536625815428,"-33.93519.521"
"568","Proteaceae","Leucadendron","laureolum","Leucadendron laureolum",NA,NA,NA,1.637,"Jonaskop, Riviersonderend Mountain Range, Western Cape Province","South Africa",-33.935,19.521,NA,"WDS","SA_Jonaskop_2",410,15,15,16,29,59,55,55,62,36,27,22,18,668,571,NA,0.0454215895528227,NA,0.492865298388998,"-33.93519.521"
"569","Proteaceae","Leucadendron","laureolum","Leucadendron laureolum",NA,NA,NA,1.796,"Jonaskop, Riviersonderend Mountain Range, Western Cape Province","South Africa",-33.935,19.521,NA,"WDS","SA_Jonaskop_2",410,15,15,16,29,59,55,55,62,36,27,22,18,668,572,NA,0.0454215895528227,NA,0.585561969880008,"-33.93519.521"
"570","Proteaceae","Leucadendron","salignum","Leucadendron salignum",NA,NA,NA,0.429,"Jonaskop, Riviersonderend Mountain Range, Western Cape Province","South Africa",-33.935,19.521,NA,"WDS","SA_Jonaskop_2",410,15,15,16,29,59,55,55,62,36,27,22,18,668,573,NA,0.0454215895528227,NA,-0.84629836005412,"-33.93519.521"
"571","Proteaceae","Leucadendron","salignum","Leucadendron salignum",NA,NA,NA,0.804,"Jonaskop, Riviersonderend Mountain Range, Western Cape Province","South Africa",-33.935,19.521,NA,"WDS","SA_Jonaskop_2",410,15,15,16,29,59,55,55,62,36,27,22,18,668,574,NA,0.0454215895528227,NA,-0.218156009803171,"-33.93519.521"
"572","Asteraceae","Metalasia","densa","Metalasia densa",NA,NA,NA,0.269,"Jonaskop, Riviersonderend Mountain Range, Western Cape Province","South Africa",-33.935,19.521,NA,"WDS","SA_Jonaskop_2",410,15,15,16,29,59,55,55,62,36,27,22,18,668,575,NA,0.0454215895528227,NA,-1.3130438993803,"-33.93519.521"
"573","Bruniaceae","Nebelia","laevis","Nebelia laevis",NA,NA,NA,0.194,"Jonaskop, Riviersonderend Mountain Range, Western Cape Province","South Africa",-33.935,19.521,NA,"WDS","SA_Jonaskop_5",703,26,25,28,50,102,95,95,107,61,46,37,31,668,576,NA,0.0459353886038455,NA,-1.63989711991881,"-33.93519.521"
"574","Thymelaeaceae","Passerina","obtusifolia","Passerina obtusifolia",NA,NA,NA,0.483,"Jonaskop, Riviersonderend Mountain Range, Western Cape Province","South Africa",-33.935,19.521,NA,"DES","SA_Jonaskop_6",668,27,24,30,47,74,95,93,109,59,45,36,29,668,577,NA,0.0449162277425089,NA,-0.727738625329564,"-33.93519.521"
"575","Proteaceae","Protea","laurifolia","Protea laurifolia",NA,NA,NA,0.269,"Jonaskop, Riviersonderend Mountain Range, Western Cape Province","South Africa",-33.935,19.521,NA,"WDS","SA_Jonaskop_2",410,15,15,16,29,59,55,55,62,36,27,22,18,668,578,NA,0.0454215895528227,NA,-1.3130438993803,"-33.93519.521"
"576","Proteaceae","Protea","repens","Protea repens",NA,NA,NA,1.416,"Jonaskop, Riviersonderend Mountain Range, Western Cape Province","South Africa",-33.935,19.521,NA,"WDS","SA_Jonaskop_2",410,15,15,16,29,59,55,55,62,36,27,22,18,668,579,NA,0.0454215895528227,NA,0.347835995271528,"-33.93519.521"
"577","Asteraceae","Pteronia","fasciculata","Pteronia fasciculata",NA,NA,NA,0.212,"Jonaskop, Riviersonderend Mountain Range, Western Cape Province","South Africa",-33.935,19.521,NA,"DES","SA_Jonaskop_4",315,13,11,14,22,35,45,44,51,28,21,17,14,668,580,NA,0.0448778088625486,NA,-1.55116900431012,"-33.93519.521"
"578","Asteraceae","Pteronia","paniculata","Pteronia paniculata",NA,NA,NA,0.118,"Jonaskop, Riviersonderend Mountain Range, Western Cape Province","South Africa",-33.935,19.521,NA,"DES","SA_Jonaskop_4",315,13,11,14,22,35,45,44,51,28,21,17,14,668,581,NA,0.0448778088625486,NA,-2.13707065451647,"-33.93519.521"
"579","Anacardiaceae","Rhus","undulata","Rhus undulata",NA,NA,NA,6.252,"Jonaskop, Riviersonderend Mountain Range, Western Cape Province","South Africa",-33.935,19.521,NA,"DES","SA_Jonaskop_4",315,13,11,14,22,35,45,44,51,28,21,17,14,668,582,NA,0.0448778088625486,NA,1.83290141255923,"-33.93519.521"
"580","Rosaceae","Adenostoma","fasciculatum","Adenostoma fasciculatum",-7.249728624,-4.041946474,-10.66919355,0.88,"Cold Creek Canyon, Santa Monica Mountains, chaparral","USA",34.5,-118.4,NA,"WDS","USA_Ca_ColdCreek",433,96,83,69,36,8,2,2,3,7,10,56,61,371,583,NA,0.0812798116259085,-1.98096403699361,-0.127833371509885,"34.5-118.4"
"581","Rosaceae","Adenostoma","sparsifolium","Adenostoma sparsifolium",-4.313253372,-1.814177509,-7.648254763,1.55,"Cold Creek Canyon, Santa Monica Mountains, chaparral","USA",34.5,-118.4,NA,"WDS","USA_Ca_ColdCreek",433,96,83,69,36,8,2,2,3,7,10,56,61,371,584,NA,0.0812798116259085,-1.46169246205661,0.438254930931155,"34.5-118.4"
"582","Asteraceae","Ambrosia","dumosa","Ambrosia dumosa",-0.721671225,-0.159740753,-1.956524531,0.65,"Red Rock Canyon State Park, California, Mojave Desert scrub","USA",35.2,-117.6,NA,"DES","USA_Ca_Mojave",138,26,23,16,8,3,1,4,9,7,5,18,18,84,585,NA,0.0605093172982723,0.326185610836376,-0.430782916092454,"35.2-117.6"
"583","Ericaceae","Arctostaphylos","glandulosa","Arctostaphylos glandulosa",-4.89458011,-1.167377521,-12.63048694,1.04,"Cold Creek Canyon, Santa Monica Mountains, chaparral","USA",34.5,-118.4,NA,"WDS","USA_Ca_ColdCreek",433,96,83,69,36,8,2,2,3,7,10,56,61,371,586,NA,0.0812798116259085,-1.58812849293651,0.0392207131532813,"34.5-118.4"
"584","Asteraceae","Artemisia","californica","Artemisia californica",-1.827802525,-0.654594544,-3.604716699,1.21,"Pepperdine University reserve, Malibu California, Coastal sage scrub","USA",34.2,-118.4,NA,"WDS","USA_Ca_Malibu_1",406,91,82,63,35,6,1,0,4,8,9,52,55,382,587,NA,0.0826622904841173,-0.603114439297181,0.19062035960865,"34.2-118.4"
"585","Amaranthaceae","Atriplex","canescens","Atriplex canescens",-0.914886805,-0.313830571,-1.856465513,0.17,"Red Rock Canyon State Park, California, Mojave Desert scrub","USA",35.2,-117.6,NA,"DES","USA_Ca_Mojave",138,26,23,16,8,3,1,4,9,7,5,18,18,84,588,NA,0.0605093172982723,0.08895493174189,-1.77195684193188,"35.2-117.6"
"586","Amaranthaceae","Atriplex","polycarpa","Atriplex polycarpa",-1.811887156,-0.687462105,-3.439454074,0.36,"Red Rock Canyon State Park, California, Mojave Desert scrub","USA",35.2,-117.6,NA,"DES","USA_Ca_Mojave",138,26,23,16,8,3,1,4,9,7,5,18,18,84,589,NA,0.0605093172982723,-0.594368929743371,-1.02165124753198,"35.2-117.6"
"587","Rhamnaceae","Ceanothus","cuneatus","Ceanothus cuneatus",-6.618159766,-2.444382652,-12.78863368,0.83,"Cold Creek Canyon, Santa Monica Mountains, chaparral","USA",34.5,-118.4,NA,"WDS","USA_Ca_ColdCreek",433,96,83,69,36,8,2,2,3,7,10,56,61,371,590,NA,0.0812798116259085,-1.88981735033828,-0.186329578191493,"34.5-118.4"
"588","Rhamnaceae","Ceanothus","megacarpus","Ceanothus megacarpus",-5.854527317,-2.292154779,-10.88510931,1.91,"Cold Creek Canyon, Santa Monica Mountains, chaparral","USA",34.5,-118.4,NA,"WDS","USA_Ca_ColdCreek",433,96,83,69,36,8,2,2,3,7,10,56,61,371,591,NA,0.0812798116259085,-1.76721526227919,0.647103242058538,"34.5-118.4"
"589","Rhamnaceae","Ceanothus","oliganthus","Ceanothus oliganthus",-3.898021817,-1.250641797,-8.26740898,1.24,"Cold Creek Canyon, Santa Monica Mountains, chaparral","USA",34.5,-118.4,NA,"WDS","USA_Ca_ColdCreek",433,96,83,69,36,8,2,2,3,7,10,56,61,371,592,NA,0.0812798116259085,-1.36046919804251,0.215111379616945,"34.5-118.4"
"590","Rhamnaceae","Ceanothus","spinosus","Ceanothus spinosus",-3.826628229,-1.293821762,-7.839391748,1.33,"Cold Creek Canyon, Santa Monica Mountains, chaparral","USA",34.5,-118.4,NA,"WDS","USA_Ca_ColdCreek",433,96,83,69,36,8,2,2,3,7,10,56,61,371,593,NA,0.0812798116259085,-1.34198405748645,0.285178942233662,"34.5-118.4"
"591","Rosaceae","Coleogyne","ramosissima","Coleogyne ramosissima",-1.290367548,-0.450072282,-2.589667534,0.39,"Red Rock Canyon State Park, California, Mojave Desert scrub","USA",35.2,-117.6,NA,"DES","USA_Ca_Mojave",138,26,23,16,8,3,1,4,9,7,5,18,18,84,594,NA,0.0605093172982723,-0.254927098721553,-0.941608539858445,"35.2-117.6"
"592","Asteraceae","Encelia","californica","Encelia californica",-0.756053152,-0.441010431,-1.079893687,1.44,"Pepperdine University reserve, Malibu California, Coastal sage scrub","USA",34.2,-118.4,NA,"WDS","USA_Ca_Malibu_1",406,91,82,63,35,6,1,0,4,8,9,52,55,382,595,NA,0.0826622904841173,0.27964359839571,0.364643113587909,"34.2-118.4"
"593","Polygonaceae","Eriogonum","cinereum","Eriogonum cinereum",-1.832454871,-0.470543812,-4.503262485,0.93,"Pepperdine University reserve, Malibu California, Coastal sage scrub","USA",34.2,-118.4,NA,"WDS","USA_Ca_Malibu_1",406,91,82,63,35,6,1,0,4,8,9,52,55,382,596,NA,0.0826622904841173,-0.605656527463141,-0.0725706928348354,"34.2-118.4"
"594","Asteraceae","Hazardia","squarrosa","Hazardia squarrosa",-1.328240588,-0.591687008,-2.267458127,0.64,"Pepperdine University reserve, Malibu California, Coastal sage scrub","USA",34.2,-118.4,NA,"WDS","USA_Ca_Malibu_1",406,91,82,63,35,6,1,0,4,8,9,52,55,382,597,NA,0.0826622904841173,-0.283855200308376,-0.44628710262842,"34.2-118.4"
"595","Asteraceae","Hymenoclea","salsola","Hymenoclea salsola",-1.695891285,-0.263559613,-5.809344593,1.6,"Red Rock Canyon State Park, California, Mojave Desert scrub","USA",35.2,-117.6,NA,"DES","USA_Ca_Mojave",138,26,23,16,8,3,1,4,9,7,5,18,18,84,598,NA,0.0605093172982723,-0.528208434489694,0.470003629245736,"35.2-117.6"
"596","Cleomaceae","Isomeris","arborea","Isomeris arborea",-2.184267815,-0.71402473,-4.575742607,0.34,"Red Rock Canyon State Park, California, Mojave Desert scrub","USA",35.2,-117.6,NA,"DES","USA_Ca_Mojave",138,26,23,16,8,3,1,4,9,7,5,18,18,84,599,NA,0.0605093172982723,-0.781280676280467,-1.07880966137193,"35.2-117.6"
"597","Zygophyllaceae","Larrea","tridentata","Larrea tridentata",-2.698485591,-0.765926943,-6.206463986,0.63,"Red Rock Canyon State Park, California, Mojave Desert scrub","USA",35.2,-117.6,NA,"DES","USA_Ca_Mojave",138,26,23,16,8,3,1,4,9,7,5,18,18,84,600,NA,0.0605093172982723,-0.992690723429175,-0.462035459596559,"35.2-117.6"
"598","Asteraceae","Lepidospartum","squamatum","Lepidospartum squamatum",-0.75857327,-0.329673554,-1.25,1.54,"Red Rock Canyon State Park, California, Mojave Desert scrub","USA",35.2,-117.6,NA,"DES","USA_Ca_Mojave",138,26,23,16,8,3,1,4,9,7,5,18,18,84,601,NA,0.0605093172982723,0.27631588630912,0.431782416425538,"35.2-117.6"
"599","Fabaceae","Lotus","scoparius","Lotus scoparius",-2.060542314,-0.615532592,-4.58164872,1.41,"Pepperdine University reserve, Malibu California, Coastal sage scrub","USA",34.2,-118.4,NA,"WDS","USA_Ca_Malibu_1",406,91,82,63,35,6,1,0,4,8,9,52,55,382,602,NA,0.0826622904841173,-0.722969207378162,0.343589704390077,"34.2-118.4"
"600","Solanaceae","Lycium","andersonii","Lycium andersonii",-0.988414076,-0.452377112,-1.65742066,0.6,"Red Rock Canyon State Park, California, Mojave Desert scrub","USA",35.2,-117.6,NA,"DES","USA_Ca_Mojave",138,26,23,16,8,3,1,4,9,7,5,18,18,84,603,NA,0.0605093172982723,0.0116535637711914,-0.510825623765991,"35.2-117.6"
